Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Population
2017,7,Horta-Guinardó,42,la Clota,Female,50-54,4
2017,7,Horta-Guinardó,43,Horta,Female,50-54,204
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,50-54,191
2017,8,Nou Barris,45,Porta,Female,50-54,214
2017,8,Nou Barris,46,el Turó de la Peira,Female,50-54,117
2017,8,Nou Barris,47,Can Peguera,Female,50-54,25
2017,8,Nou Barris,48,la Guineueta,Female,50-54,119
2017,8,Nou Barris,49,Canyelles,Female,50-54,45
2017,8,Nou Barris,50,les Roquetes,Female,50-54,108
2017,8,Nou Barris,51,Verdun,Female,50-54,103
2017,8,Nou Barris,52,la Prosperitat,Female,50-54,206
2017,8,Nou Barris,53,la Trinitat Nova,Female,50-54,46
2017,8,Nou Barris,54,Torre Baró,Female,50-54,23
2017,8,Nou Barris,55,Ciutat Meridiana,Female,50-54,74
2017,8,Nou Barris,56,Vallbona,Female,50-54,8
2017,9,Sant Andreu,57,la Trinitat Vella,Female,50-54,64
2017,9,Sant Andreu,58,Baró de Viver,Female,50-54,15
2017,9,Sant Andreu,59,el Bon Pastor,Female,50-54,95
2017,9,Sant Andreu,60,Sant Andreu,Female,50-54,409
2017,9,Sant Andreu,61,la Sagrera,Female,50-54,207
2017,9,Sant Andreu,62,el Congrés i els Indians,Female,50-54,84
2017,9,Sant Andreu,63,Navas,Female,50-54,176
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,50-54,311
2017,10,Sant Martí,65,el Clot,Female,50-54,227
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,50-54,92
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,50-54,109
2017,10,Sant Martí,68,el Poblenou,Female,50-54,267
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,50-54,66
2017,10,Sant Martí,70,el Besòs i el Maresme,Female,50-54,151
2017,10,Sant Martí,71,Provençals del Poblenou,Female,50-54,151
2017,10,Sant Martí,72,Sant Martí de Provençals,Female,50-54,189
2017,10,Sant Martí,73,la Verneda i la Pau,Female,50-54,218
2017,1,Ciutat Vella,1,el Raval,Female,50-54,253
2017,1,Ciutat Vella,2,el Barri Gòtic,Female,50-54,92
2017,1,Ciutat Vella,3,la Barceloneta,Female,50-54,94
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,50-54,121
2017,2,Eixample,5,el Fort Pienc,Female,50-54,232
2017,2,Eixample,6,la Sagrada Família,Female,50-54,388
2017,2,Eixample,7,la Dreta de l'Eixample,Female,50-54,327
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,50-54,314
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,50-54,422
2017,2,Eixample,10,Sant Antoni,Female,50-54,250
2017,3,Sants-Montjuïc,11,el Poble Sec,Female,50-54,247
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,50-54,11
2017,3,Sants-Montjuïc,13,la Marina de Port,Female,50-54,273
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,50-54,81
2017,3,Sants-Montjuïc,15,Hostafrancs,Female,50-54,118
2017,3,Sants-Montjuïc,16,la Bordeta,Female,50-54,139
2017,3,Sants-Montjuïc,17,Sants - Badal,Female,50-54,176
2017,3,Sants-Montjuïc,18,Sants,Female,50-54,295
2017,4,Les Corts,19,les Corts,Female,50-54,360
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Female,50-54,165
2017,4,Les Corts,21,Pedralbes,Female,50-54,80
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,50-54,34
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Female,50-54,166
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,50-54,135
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,50-54,179
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,50-54,376
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,50-54,222
2017,6,Gràcia,28,Vallcarca i els Penitents,Female,50-54,117
2017,6,Gràcia,29,el Coll,Female,50-54,55
2017,6,Gràcia,30,la Salut,Female,50-54,76
2017,6,Gràcia,31,la Vila de Gràcia,Female,50-54,337
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,50-54,261
2017,7,Horta-Guinardó,33,el Baix Guinardó,Female,50-54,203
2017,7,Horta-Guinardó,34,Can Baró,Female,50-54,76
2017,7,Horta-Guinardó,35,el Guinardó,Female,50-54,257
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Female,50-54,68
2017,7,Horta-Guinardó,37,el Carmel,Female,50-54,242
2017,7,Horta-Guinardó,38,la Teixonera,Female,50-54,79
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,50-54,55
2017,7,Horta-Guinardó,40,Montbau,Female,50-54,44
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Female,50-54,44
2017,7,Horta-Guinardó,42,la Clota,Female,50-54,3
2017,7,Horta-Guinardó,43,Horta,Female,50-54,200
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,50-54,213
2017,8,Nou Barris,45,Porta,Female,50-54,190
2017,8,Nou Barris,46,el Turó de la Peira,Female,50-54,125
2017,8,Nou Barris,47,Can Peguera,Female,50-54,19
2017,8,Nou Barris,48,la Guineueta,Female,50-54,110
2017,8,Nou Barris,49,Canyelles,Female,50-54,45
2017,8,Nou Barris,50,les Roquetes,Female,50-54,106
2017,8,Nou Barris,51,Verdun,Female,50-54,92
2017,8,Nou Barris,52,la Prosperitat,Female,50-54,184
2017,8,Nou Barris,53,la Trinitat Nova,Female,50-54,45
2017,8,Nou Barris,54,Torre Baró,Female,50-54,23
2017,8,Nou Barris,55,Ciutat Meridiana,Female,50-54,63
2017,8,Nou Barris,56,Vallbona,Female,50-54,9
2017,9,Sant Andreu,57,la Trinitat Vella,Female,50-54,58
2017,9,Sant Andreu,58,Baró de Viver,Female,50-54,13
2017,9,Sant Andreu,59,el Bon Pastor,Female,50-54,83
2017,9,Sant Andreu,60,Sant Andreu,Female,50-54,398
2017,9,Sant Andreu,61,la Sagrera,Female,50-54,213
2017,9,Sant Andreu,62,el Congrés i els Indians,Female,50-54,108
2017,9,Sant Andreu,63,Navas,Female,50-54,162
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,50-54,266
2017,10,Sant Martí,65,el Clot,Female,50-54,211
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,50-54,101
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,50-54,97
2017,10,Sant Martí,68,el Poblenou,Female,50-54,244
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,50-54,76
